age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
35,Management,single,Tertiary,no,0.0,no,no,mobile,18,aug,276.0,5,-1.0,0,Unknow,no
36,technician,single,Secondary,no,2603.0,yes,no,mobile,18,aug,174.0,5,-1.0,0,Unknow,no
35,technician,married,Secondary,no,548.0,no,no,mobile,18,aug,457.0,11,-1.0,0,Unknow,no
47,blue-collar,married,Secondary,no,665.0,no,no,mobile,18,aug,885.0,3,-1.0,0,Unknow,no
47,technician,divorced,Secondary,no,2914.0,yes,no,mobile,18,aug,405.0,13,-1.0,0,Unknow,no
30,technician,single,Tertiary,no,2832.0,no,no,mobile,18,aug,350.0,6,-1.0,0,Unknow,no
52,technician,married,Secondary,no,0.0,no,no,mobile,18,aug,395.0,4,-1.0,0,Unknow,no
51,blue-collar,married,Secondary,no,1840.0,yes,no,mobile,18,aug,312.0,3,-1.0,0,Unknow,no
33,Self-employed,married,Secondary,no,173.0,no,no,mobile,18,aug,26.0,5,-1.0,0,Unknow,no
32,housemaid,married,Primary,no,2678.0,no,no,mobile,18,aug,779.0,9,-1.0,0,Unknow,no
38,technician,divorced,Secondary,no,276.0,no,no,mobile,18,aug,92.0,14,-1.0,0,Unknow,no
34,technician,divorced,Secondary,no,0.0,yes,yes,mobile,18,aug,374.0,16,-1.0,0,Unknow,no
33,technician,single,Secondary,no,12177.0,no,no,mobile,18,aug,76.0,5,-1.0,0,Unknow,no
52,Services,divorced,Primary,no,-644.0,no,no,mobile,18,aug,119.0,3,-1.0,0,Unknow,no
41,technician,married,Secondary,no,2851.0,no,no,mobile,18,aug,296.0,3,-1.0,0,Unknow,no
32,technician,single,Tertiary,no,20.0,yes,yes,mobile,18,aug,193.0,5,-1.0,0,Unknow,no
31,Management,single,Secondary,no,0.0,no,no,mobile,18,aug,87.0,7,-1.0,0,Unknow,no
30,Management,single,Secondary,no,209.0,no,no,mobile,18,aug,243.0,9,-1.0,0,Unknow,no
45,technician,married,Tertiary,no,121.0,no,no,mobile,18,aug,835.0,4,-1.0,0,Unknow,no
38,Self-employed,married,Secondary,no,173.0,no,no,mobile,18,aug,205.0,4,-1.0,0,Unknow,no
37,technician,single,Secondary,no,1435.0,no,no,mobile,18,aug,724.0,16,-1.0,0,Unknow,yes
48,technician,married,Tertiary,no,9207.0,no,no,mobile,18,aug,445.0,3,-1.0,0,Unknow,no
37,Management,single,Tertiary,no,2074.0,no,no,mobile,18,aug,244.0,2,-1.0,0,Unknow,no
44,technician,married,Secondary,no,366.0,no,yes,mobile,18,aug,212.0,12,-1.0,0,Unknow,no
45,technician,married,Secondary,no,256.0,no,no,mobile,18,aug,119.0,7,-1.0,0,Unknow,no
31,technician,single,Secondary,no,3701.0,no,no,mobile,18,aug,709.0,3,-1.0,0,Unknow,no
32,Management,single,Tertiary,no,1966.0,no,no,mobile,18,aug,176.0,3,-1.0,0,Unknow,no
43,Management,married,Tertiary,no,0.0,no,no,mobile,18,aug,241.0,5,-1.0,0,Unknow,no
46,blue-collar,married,Primary,no,2653.0,no,no,mobile,18,aug,314.0,4,-1.0,0,Unknow,no
40,technician,married,Secondary,no,169.0,yes,no,mobile,18,aug,43.0,4,-1.0,0,Unknow,no
33,Management,single,Tertiary,yes,-5.0,no,no,mobile,18,aug,127.0,4,-1.0,0,Unknow,no
58,Administrative,married,Secondary,no,451.0,no,no,mobile,18,aug,729.0,5,-1.0,0,Unknow,no
49,Services,married,Tertiary,no,306.0,yes,no,mobile,18,aug,285.0,7,-1.0,0,Unknow,no
60,Services,married,Primary,no,808.0,no,no,mobile,18,aug,393.0,3,-1.0,0,Unknow,no
35,technician,married,Secondary,no,150.0,no,no,mobile,18,aug,242.0,5,-1.0,0,Unknow,no
56,blue-collar,married,Unknown,no,0.0,no,no,mobile,18,aug,82.0,3,-1.0,0,Unknow,no
54,Services,married,Secondary,no,3601.0,no,no,phone,18,aug,238.0,3,-1.0,0,Unknow,no
30,Management,single,Tertiary,no,3045.0,no,no,mobile,18,aug,189.0,7,-1.0,0,Unknow,no
37,technician,single,Tertiary,no,453.0,no,no,mobile,18,aug,129.0,4,-1.0,0,Unknow,no
49,technician,married,Secondary,no,4772.0,no,no,mobile,18,aug,157.0,3,-1.0,0,Unknow,no
39,technician,single,Tertiary,no,1043.0,no,no,mobile,18,aug,195.0,10,-1.0,0,Unknow,no
45,technician,married,Tertiary,no,2359.0,no,no,mobile,18,aug,199.0,7,-1.0,0,Unknow,no
31,housemaid,married,Primary,no,979.0,no,yes,mobile,18,aug,298.0,10,-1.0,0,Unknow,no
55,unemployed,married,Secondary,no,549.0,no,no,mobile,18,aug,43.0,5,-1.0,0,Unknow,no
58,Administrative,married,Unknown,no,2180.0,no,no,mobile,18,aug,273.0,4,-1.0,0,Unknow,no
60,technician,married,Secondary,no,955.0,no,no,mobile,18,aug,37.0,3,-1.0,0,Unknow,no
42,Management,married,Tertiary,no,3038.0,no,no,mobile,18,aug,693.0,7,-1.0,0,Unknow,no
48,technician,married,Secondary,no,466.0,no,no,mobile,19,aug,99.0,7,-1.0,0,Unknow,no
46,unknown,married,Secondary,no,1482.0,no,no,mobile,19,aug,139.0,3,-1.0,0,Unknow,no
37,Management,divorced,Tertiary,no,481.0,yes,no,mobile,19,aug,97.0,6,-1.0,0,Unknow,no
49,Management,married,Tertiary,no,0.0,no,no,mobile,19,aug,78.0,6,-1.0,0,Unknow,no
35,Self-employed,married,Secondary,no,2251.0,no,no,mobile,19,aug,151.0,8,-1.0,0,Unknow,no
39,Management,single,Secondary,no,2644.0,no,no,mobile,19,aug,192.0,7,-1.0,0,Unknow,no
45,unknown,married,Secondary,no,2119.0,no,no,mobile,19,aug,120.0,15,-1.0,0,Unknow,no
48,blue-collar,married,Secondary,no,2214.0,no,no,mobile,19,aug,607.0,7,-1.0,0,Unknow,no
38,technician,married,Tertiary,no,216.0,no,no,mobile,19,aug,141.0,4,-1.0,0,Unknow,no
31,Management,married,Secondary,no,0.0,no,no,mobile,19,aug,81.0,2,-1.0,0,Unknow,no
52,Administrative,married,Primary,no,204.0,no,no,mobile,19,aug,123.0,2,-1.0,0,Unknow,no
33,Services,married,Secondary,no,610.0,no,yes,mobile,19,aug,116.0,7,-1.0,0,Unknow,no
58,blue-collar,married,Primary,no,309.0,no,no,mobile,19,aug,156.0,2,-1.0,0,Unknow,no
53,technician,married,Secondary,no,180.0,no,yes,mobile,19,aug,58.0,2,-1.0,0,Unknow,no
47,technician,married,Secondary,no,0.0,no,no,mobile,19,aug,203.0,2,-1.0,0,Unknow,no
56,Retired,married,Primary,no,63.0,no,no,mobile,19,aug,122.0,2,-1.0,0,Unknow,no
32,Management,single,Tertiary,no,470.0,no,no,mobile,19,aug,286.0,2,-1.0,0,Unknow,no
38,technician,single,Secondary,no,3278.0,no,no,mobile,19,aug,645.0,14,-1.0,0,Unknow,yes
60,Retired,married,Secondary,yes,0.0,no,no,mobile,19,aug,316.0,2,-1.0,0,Unknow,no
49,technician,married,Secondary,no,2.0,no,no,mobile,19,aug,177.0,8,-1.0,0,Unknow,no
31,Management,single,Tertiary,no,33.0,no,no,mobile,19,aug,158.0,2,-1.0,0,Unknow,no
47,technician,married,Secondary,no,17206.0,yes,no,mobile,19,aug,125.0,4,-1.0,0,Unknow,no
59,Management,married,Tertiary,no,0.0,no,no,mobile,19,aug,112.0,2,-1.0,0,Unknow,no
60,Retired,married,Tertiary,no,225.0,no,no,mobile,19,aug,54.0,2,-1.0,0,Unknow,no
50,Management,divorced,Tertiary,no,60.0,no,no,mobile,19,aug,255.0,2,-1.0,0,Unknow,no
35,Management,married,Tertiary,no,854.0,no,yes,mobile,19,aug,133.0,20,-1.0,0,Unknow,no
46,Management,divorced,Tertiary,no,134.0,no,no,mobile,19,aug,134.0,2,-1.0,0,Unknow,no
60,Retired,married,Tertiary,no,10500.0,no,no,mobile,19,aug,56.0,7,-1.0,0,Unknow,no
37,Management,married,Tertiary,no,115.0,no,no,mobile,19,aug,78.0,2,-1.0,0,Unknow,no
32,Management,single,Tertiary,no,146.0,no,no,mobile,19,aug,162.0,2,-1.0,0,Unknow,no
31,technician,married,Tertiary,no,6562.0,yes,no,mobile,19,aug,118.0,2,-1.0,0,Unknow,no
56,blue-collar,married,Secondary,no,0.0,no,no,mobile,19,aug,432.0,15,-1.0,0,Unknow,no
48,Management,married,Tertiary,no,4060.0,no,no,mobile,19,aug,331.0,2,-1.0,0,Unknow,no
54,blue-collar,married,Secondary,no,0.0,no,no,mobile,19,aug,87.0,2,-1.0,0,Unknow,no
44,Management,married,Tertiary,no,0.0,no,yes,mobile,19,aug,70.0,2,-1.0,0,Unknow,no
47,blue-collar,married,Primary,no,43.0,no,no,mobile,19,aug,222.0,2,-1.0,0,Unknow,no
47,Management,married,Tertiary,no,0.0,no,no,mobile,19,aug,213.0,2,-1.0,0,Unknow,no
30,Management,divorced,Secondary,no,-274.0,yes,yes,mobile,19,aug,166.0,2,-1.0,0,Unknow,no
36,technician,single,Secondary,no,140.0,yes,no,mobile,19,aug,100.0,9,-1.0,0,Unknow,no
41,Self-employed,married,Secondary,no,1.0,no,no,mobile,19,aug,55.0,4,-1.0,0,Unknow,no
32,technician,married,Tertiary,no,264.0,yes,no,mobile,19,aug,103.0,7,-1.0,0,Unknow,no
48,technician,married,Secondary,no,0.0,no,no,mobile,19,aug,215.0,2,-1.0,0,Unknow,no
48,unknown,married,Unknown,no,3.0,no,no,mobile,19,aug,104.0,2,-1.0,0,Unknow,no
45,Self-employed,married,Secondary,no,571.0,yes,no,mobile,19,aug,361.0,5,-1.0,0,Unknow,no
53,blue-collar,married,Secondary,no,4380.0,no,no,phone,19,aug,223.0,7,-1.0,0,Unknow,no
60,Administrative,married,Secondary,no,3043.0,no,no,mobile,19,aug,235.0,3,-1.0,0,Unknow,no
53,Management,married,Tertiary,no,210.0,no,no,mobile,19,aug,96.0,2,-1.0,0,Unknow,no
47,technician,married,Secondary,no,0.0,no,no,mobile,19,aug,210.0,2,-1.0,0,Unknow,no
60,Retired,married,Secondary,no,374.0,no,no,mobile,19,aug,276.0,2,-1.0,0,Unknow,no
33,technician,married,Secondary,no,81.0,no,no,mobile,19,aug,671.0,2,-1.0,0,Unknow,no
60,technician,married,Secondary,no,0.0,no,no,mobile,19,aug,83.0,2,-1.0,0,Unknow,no
57,entrepreneur,married,Secondary,no,1179.0,no,no,mobile,19,aug,189.0,2,-1.0,0,Unknow,no
56,Retired,married,Secondary,no,74.0,no,no,mobile,19,aug,144.0,2,-1.0,0,Unknow,no
57,technician,married,Secondary,no,295.0,no,no,mobile,19,aug,151.0,11,-1.0,0,Unknow,no
49,technician,married,Secondary,no,25.0,yes,yes,mobile,19,aug,51.0,2,-1.0,0,Unknow,no
39,technician,married,Secondary,no,3494.0,yes,no,mobile,19,aug,344.0,4,-1.0,0,Unknow,no
45,Management,married,Tertiary,no,2805.0,no,no,mobile,19,aug,91.0,2,-1.0,0,Unknow,no
39,technician,single,Tertiary,no,285.0,no,no,mobile,19,aug,284.0,2,-1.0,0,Unknow,no
38,technician,single,Tertiary,no,103.0,no,no,mobile,19,aug,490.0,4,-1.0,0,Unknow,no
59,Retired,married,Unknown,no,613.0,no,no,mobile,19,aug,75.0,2,-1.0,0,Unknow,no
48,unknown,married,Secondary,no,-95.0,no,no,mobile,19,aug,134.0,9,-1.0,0,Unknow,no
49,Management,married,Secondary,no,0.0,no,no,mobile,19,aug,141.0,2,-1.0,0,Unknow,no
49,Administrative,married,Tertiary,no,-962.0,yes,no,mobile,19,aug,295.0,2,-1.0,0,Unknow,no
32,Management,married,Tertiary,no,0.0,no,no,mobile,19,aug,198.0,6,-1.0,0,Unknow,no
44,technician,single,Secondary,no,54.0,no,yes,mobile,19,aug,199.0,2,-1.0,0,Unknow,no
35,technician,single,Secondary,no,417.0,no,no,mobile,19,aug,92.0,4,-1.0,0,Unknow,no
51,Management,divorced,Tertiary,no,-202.0,no,no,mobile,19,aug,504.0,4,-1.0,0,Unknow,no
49,technician,divorced,Tertiary,no,0.0,no,no,mobile,19,aug,68.0,2,-1.0,0,Unknow,no
43,Management,married,Tertiary,no,143.0,no,no,mobile,19,aug,101.0,2,-1.0,0,Unknow,no
34,housemaid,married,Tertiary,no,72.0,no,no,mobile,19,aug,113.0,2,-1.0,0,Unknow,no
42,Management,married,Tertiary,no,2137.0,no,no,mobile,19,aug,121.0,4,-1.0,0,Unknow,no
40,technician,married,Tertiary,no,1063.0,yes,yes,mobile,19,aug,264.0,2,-1.0,0,Unknow,no
56,Retired,married,Secondary,no,20.0,no,yes,mobile,19,aug,153.0,3,-1.0,0,Unknow,no
49,technician,married,Secondary,no,412.0,no,no,mobile,19,aug,1293.0,8,-1.0,0,Unknow,yes
60,Retired,married,Secondary,no,0.0,no,no,mobile,19,aug,359.0,4,-1.0,0,Unknow,no
37,Administrative,divorced,Secondary,no,295.0,yes,yes,mobile,19,aug,150.0,2,-1.0,0,Unknow,no
47,Management,married,Tertiary,no,1884.0,yes,yes,mobile,19,aug,74.0,2,-1.0,0,Unknow,no
34,Management,married,Tertiary,no,5399.0,no,no,mobile,19,aug,227.0,4,-1.0,0,Unknow,no
45,entrepreneur,married,Secondary,no,107.0,no,no,mobile,19,aug,129.0,11,-1.0,0,Unknow,no
46,blue-collar,married,Primary,no,687.0,no,no,mobile,19,aug,125.0,13,-1.0,0,Unknow,no
52,Retired,married,Secondary,no,2122.0,no,yes,mobile,19,aug,323.0,6,-1.0,0,Unknow,no
50,Management,married,Tertiary,no,1759.0,no,no,mobile,19,aug,101.0,2,-1.0,0,Unknow,no
53,blue-collar,married,Secondary,no,6657.0,yes,no,mobile,19,aug,128.0,8,-1.0,0,Unknow,no
34,technician,married,Secondary,no,30.0,no,no,mobile,19,aug,193.0,2,-1.0,0,Unknow,no
57,Retired,married,Tertiary,no,31.0,no,no,mobile,19,aug,260.0,2,-1.0,0,Unknow,no
32,Management,single,Tertiary,no,47.0,no,no,mobile,19,aug,133.0,4,-1.0,0,Unknow,no
49,technician,married,Secondary,no,673.0,yes,no,mobile,19,aug,501.0,2,-1.0,0,Unknow,no
49,technician,divorced,Secondary,no,5.0,no,no,mobile,19,aug,131.0,2,-1.0,0,Unknow,no
45,Administrative,married,Secondary,no,740.0,no,yes,mobile,19,aug,109.0,2,-1.0,0,Unknow,no
56,Administrative,married,Secondary,no,33.0,yes,no,mobile,19,aug,97.0,2,-1.0,0,Unknow,no
39,technician,married,Secondary,no,61.0,no,no,mobile,19,aug,339.0,2,-1.0,0,Unknow,no
60,technician,married,Secondary,no,-410.0,no,no,mobile,19,aug,143.0,2,-1.0,0,Unknow,no
47,Management,divorced,Tertiary,no,83.0,no,no,mobile,19,aug,149.0,2,-1.0,0,Unknow,no
30,technician,single,Secondary,no,126.0,no,no,mobile,19,aug,256.0,2,-1.0,0,Unknow,no
57,housemaid,married,Primary,no,1183.0,no,no,mobile,19,aug,111.0,4,-1.0,0,Unknow,no
33,technician,single,Tertiary,no,27.0,no,no,mobile,19,aug,332.0,2,-1.0,0,Unknow,no
41,technician,married,Secondary,no,240.0,no,no,mobile,19,aug,290.0,2,-1.0,0,Unknow,no
51,Management,married,Tertiary,no,401.0,no,no,mobile,19,aug,80.0,6,-1.0,0,Unknow,no
48,technician,married,Tertiary,no,0.0,no,no,mobile,19,aug,58.0,2,-1.0,0,Unknow,no
57,Retired,married,Primary,no,3288.0,no,no,mobile,19,aug,186.0,4,-1.0,0,Unknow,no
42,Self-employed,married,Secondary,no,95.0,no,no,mobile,19,aug,119.0,6,-1.0,0,Unknow,no
45,Administrative,married,Secondary,no,0.0,no,no,mobile,19,aug,145.0,10,-1.0,0,Unknow,no
58,Management,married,Tertiary,no,172.0,no,no,mobile,19,aug,145.0,7,-1.0,0,Unknow,no
46,Management,divorced,Secondary,no,558.0,no,no,mobile,19,aug,126.0,6,-1.0,0,Unknow,no
32,Management,married,Tertiary,no,644.0,no,no,mobile,19,aug,100.0,2,-1.0,0,Unknow,no
31,technician,married,Secondary,no,7369.0,no,no,mobile,19,aug,204.0,4,-1.0,0,Unknow,no
30,Management,married,Tertiary,no,0.0,no,no,mobile,19,aug,178.0,2,-1.0,0,Unknow,no
42,Management,divorced,Tertiary,no,0.0,no,no,phone,19,aug,225.0,4,-1.0,0,Unknow,no
46,technician,single,Secondary,no,182.0,no,no,mobile,19,aug,160.0,4,-1.0,0,Unknow,no
38,Management,single,Tertiary,no,231.0,no,no,mobile,19,aug,118.0,2,-1.0,0,Unknow,no
55,Management,married,Tertiary,no,2537.0,no,no,mobile,19,aug,97.0,5,-1.0,0,Unknow,no
39,Management,married,Tertiary,no,5495.0,yes,no,mobile,19,aug,391.0,6,-1.0,0,Unknow,no
34,technician,single,Secondary,no,0.0,no,no,mobile,19,aug,130.0,2,-1.0,0,Unknow,no
36,unemployed,divorced,Tertiary,no,734.0,no,no,mobile,19,aug,276.0,2,-1.0,0,Unknow,no
48,technician,married,Tertiary,no,348.0,no,no,mobile,19,aug,159.0,4,-1.0,0,Unknow,no
36,Management,married,Tertiary,no,61.0,no,yes,mobile,19,aug,452.0,2,-1.0,0,Unknow,no
42,Management,married,Tertiary,no,356.0,no,no,mobile,19,aug,129.0,4,-1.0,0,Unknow,no
40,Management,married,Tertiary,no,51.0,no,no,mobile,19,aug,164.0,2,-1.0,0,Unknow,no
30,Self-employed,married,Tertiary,no,1596.0,yes,no,mobile,19,aug,195.0,2,-1.0,0,Unknow,no
32,entrepreneur,married,Tertiary,no,0.0,no,no,mobile,19,aug,167.0,2,-1.0,0,Unknow,no
42,Management,married,Secondary,no,1079.0,no,no,mobile,19,aug,117.0,6,-1.0,0,Unknow,no
36,technician,married,Secondary,no,632.0,yes,no,mobile,19,aug,306.0,2,-1.0,0,Unknow,no
55,Administrative,married,Primary,no,0.0,yes,no,mobile,19,aug,55.0,4,-1.0,0,Unknow,no
40,Management,married,Tertiary,no,254.0,no,no,mobile,19,aug,194.0,2,-1.0,0,Unknow,no
33,Management,married,Tertiary,no,801.0,no,no,mobile,19,aug,133.0,4,-1.0,0,Unknow,no
31,Management,single,Tertiary,no,-446.0,no,no,mobile,19,aug,156.0,4,-1.0,0,Unknow,no
32,technician,married,Secondary,no,4133.0,no,no,mobile,19,aug,175.0,6,-1.0,0,Unknow,no
52,technician,married,Secondary,no,2095.0,yes,yes,mobile,19,aug,419.0,4,-1.0,0,Unknow,no
32,technician,single,Secondary,no,10.0,no,no,mobile,19,aug,190.0,2,-1.0,0,Unknow,no
58,Administrative,married,Primary,no,0.0,no,no,mobile,19,aug,109.0,6,-1.0,0,Unknow,no
56,Management,married,Tertiary,no,1282.0,no,no,mobile,19,aug,323.0,4,-1.0,0,Unknow,no
41,technician,married,Secondary,no,712.0,no,no,mobile,19,aug,409.0,2,-1.0,0,Unknow,no
54,housemaid,married,Primary,no,127.0,no,no,mobile,19,aug,176.0,4,-1.0,0,Unknow,no
41,technician,married,Secondary,no,-1.0,no,yes,mobile,19,aug,406.0,2,-1.0,0,Unknow,no
39,housemaid,married,Primary,no,0.0,yes,no,mobile,19,aug,92.0,4,-1.0,0,Unknow,no
56,Management,married,Tertiary,no,982.0,no,no,mobile,19,aug,113.0,6,-1.0,0,Unknow,no
60,Self-employed,married,Tertiary,no,2149.0,no,no,mobile,19,aug,222.0,4,-1.0,0,Unknow,no
33,Management,single,Tertiary,no,3655.0,no,no,mobile,19,aug,183.0,20,-1.0,0,Unknow,no
34,technician,single,Secondary,no,52.0,no,no,mobile,19,aug,90.0,4,-1.0,0,Unknow,no
57,Management,married,Tertiary,no,0.0,no,no,mobile,19,aug,188.0,4,-1.0,0,Unknow,no
33,Management,divorced,Tertiary,no,0.0,yes,yes,mobile,19,aug,275.0,8,-1.0,0,Unknow,no
36,technician,single,Secondary,no,818.0,yes,yes,mobile,19,aug,96.0,4,-1.0,0,Unknow,no
42,technician,divorced,Secondary,no,12584.0,no,no,mobile,19,aug,21.0,25,-1.0,0,Unknow,no
42,technician,divorced,Secondary,no,248.0,no,no,mobile,19,aug,163.0,4,-1.0,0,Unknow,no
53,Services,married,Secondary,no,139.0,yes,no,mobile,19,aug,28.0,17,-1.0,0,Unknow,no
43,Management,single,Tertiary,no,483.0,no,no,mobile,19,aug,950.0,6,-1.0,0,Unknow,yes
60,Retired,married,Primary,no,600.0,no,no,mobile,19,aug,99.0,6,-1.0,0,Unknow,no
36,technician,married,Secondary,no,0.0,no,no,mobile,19,aug,120.0,6,-1.0,0,Unknow,no
55,Management,divorced,Tertiary,no,17.0,no,no,mobile,19,aug,129.0,4,-1.0,0,Unknow,no
56,technician,married,Secondary,no,64.0,no,no,mobile,19,aug,35.0,4,-1.0,0,Unknow,no
37,entrepreneur,married,Secondary,no,46.0,no,yes,mobile,19,aug,119.0,4,-1.0,0,Unknow,no
34,technician,divorced,Tertiary,no,66.0,no,yes,mobile,19,aug,74.0,2,-1.0,0,Unknow,no
57,Administrative,married,Secondary,no,2120.0,no,no,mobile,19,aug,687.0,4,-1.0,0,Unknow,yes
51,Administrative,married,Secondary,no,91.0,no,no,mobile,19,aug,224.0,2,-1.0,0,Unknow,no
30,Management,single,Tertiary,no,0.0,no,no,mobile,19,aug,292.0,2,-1.0,0,Unknow,no
48,blue-collar,married,Secondary,no,3.0,no,yes,mobile,19,aug,289.0,2,-1.0,0,Unknow,no
30,technician,married,Secondary,no,27.0,yes,no,mobile,19,aug,163.0,2,-1.0,0,Unknow,no
31,Management,single,Tertiary,no,0.0,no,no,mobile,19,aug,155.0,4,-1.0,0,Unknow,no
34,technician,married,Tertiary,no,5547.0,yes,no,mobile,19,aug,73.0,6,-1.0,0,Unknow,no
40,Management,single,Tertiary,no,171.0,no,no,mobile,19,aug,1241.0,3,-1.0,0,Unknow,no
35,technician,married,Secondary,no,141.0,yes,no,mobile,19,aug,299.0,2,-1.0,0,Unknow,no
36,technician,married,Tertiary,no,60.0,no,no,mobile,19,aug,209.0,2,-1.0,0,Unknow,no
49,Administrative,married,Tertiary,no,8413.0,no,no,mobile,19,aug,131.0,6,-1.0,0,Unknow,no
36,technician,married,Tertiary,no,71.0,no,no,mobile,19,aug,587.0,2,-1.0,0,Unknow,no
58,Management,married,Tertiary,no,3228.0,no,no,mobile,19,aug,58.0,2,-1.0,0,Unknow,no
52,Self-employed,married,Tertiary,no,605.0,no,no,mobile,19,aug,191.0,4,-1.0,0,Unknow,no
39,Management,single,Tertiary,yes,-401.0,yes,no,mobile,19,aug,274.0,4,-1.0,0,Unknow,no
53,Administrative,married,Secondary,no,172.0,no,no,mobile,19,aug,80.0,6,-1.0,0,Unknow,no
51,Management,divorced,Tertiary,no,45.0,no,no,mobile,19,aug,95.0,4,-1.0,0,Unknow,no
46,Management,married,Tertiary,no,71.0,yes,no,mobile,19,aug,220.0,4,-1.0,0,Unknow,no
32,technician,married,Secondary,no,266.0,yes,no,mobile,19,aug,168.0,2,-1.0,0,Unknow,no
33,technician,divorced,Secondary,no,295.0,no,no,mobile,19,aug,360.0,2,-1.0,0,Unknow,no
33,Management,married,Tertiary,no,808.0,yes,no,mobile,19,aug,12.0,16,-1.0,0,Unknow,no
31,Management,single,Tertiary,no,0.0,no,no,mobile,19,aug,133.0,2,-1.0,0,Unknow,no
37,technician,single,Tertiary,no,971.0,no,no,mobile,19,aug,120.0,6,-1.0,0,Unknow,no
46,technician,single,Secondary,no,401.0,no,no,unknown,19,aug,69.0,2,-1.0,0,Unknow,no
44,technician,married,Secondary,no,1127.0,yes,no,mobile,19,aug,82.0,8,-1.0,0,Unknow,no
52,technician,divorced,Tertiary,no,0.0,no,no,mobile,19,aug,119.0,2,-1.0,0,Unknow,no
40,unknown,married,Tertiary,no,119.0,no,no,mobile,19,aug,258.0,2,-1.0,0,Unknow,no
50,blue-collar,married,Primary,no,-1.0,no,no,mobile,19,aug,195.0,2,-1.0,0,Unknow,no
43,housemaid,divorced,Tertiary,no,42.0,yes,no,mobile,19,aug,696.0,2,-1.0,0,Unknow,no
30,technician,married,Secondary,no,-189.0,no,no,mobile,19,aug,105.0,2,-1.0,0,Unknow,no
57,Management,married,Tertiary,no,929.0,no,no,mobile,19,aug,387.0,8,-1.0,0,Unknow,no
48,technician,divorced,Tertiary,no,83.0,no,yes,mobile,19,aug,243.0,6,-1.0,0,Unknow,no
51,blue-collar,married,Secondary,no,950.0,no,no,mobile,19,aug,377.0,2,-1.0,0,Unknow,no
40,technician,divorced,Secondary,no,0.0,no,no,mobile,19,aug,60.0,2,-1.0,0,Unknow,no
34,technician,married,Secondary,no,56.0,no,no,mobile,19,aug,91.0,2,-1.0,0,Unknow,no
43,technician,married,Secondary,no,0.0,no,no,mobile,19,aug,103.0,2,-1.0,0,Unknow,no
57,technician,divorced,Tertiary,no,114.0,no,no,mobile,19,aug,281.0,2,-1.0,0,Unknow,no
45,blue-collar,married,Primary,no,487.0,yes,no,mobile,19,aug,110.0,4,-1.0,0,Unknow,no
53,Management,married,Tertiary,no,261.0,no,no,mobile,19,aug,100.0,2,-1.0,0,Unknow,no
40,Management,married,Tertiary,no,409.0,no,no,mobile,19,aug,111.0,2,-1.0,0,Unknow,no
55,Management,married,Tertiary,no,-408.0,no,no,mobile,19,aug,528.0,9,-1.0,0,Unknow,no
31,technician,married,Secondary,no,0.0,no,yes,mobile,19,aug,144.0,4,-1.0,0,Unknow,no
34,technician,single,Tertiary,no,82.0,no,no,mobile,19,aug,292.0,4,-1.0,0,Unknow,no
30,technician,single,Secondary,no,5.0,no,no,mobile,19,aug,120.0,6,-1.0,0,Unknow,no
45,Administrative,married,Secondary,no,251.0,yes,no,mobile,19,aug,102.0,2,-1.0,0,Unknow,no
45,blue-collar,married,Primary,no,0.0,no,no,mobile,19,aug,92.0,2,-1.0,0,Unknow,no
43,technician,married,Secondary,no,227.0,yes,yes,mobile,19,aug,124.0,2,-1.0,0,Unknow,no
45,Management,single,Secondary,no,451.0,yes,no,mobile,19,aug,142.0,2,-1.0,0,Unknow,no
55,Retired,married,Secondary,no,168.0,no,no,mobile,19,aug,79.0,2,-1.0,0,Unknow,no
58,Retired,married,Secondary,no,0.0,no,no,mobile,19,aug,153.0,2,-1.0,0,Unknow,no
33,blue-collar,married,Tertiary,no,1465.0,no,no,mobile,19,aug,98.0,4,-1.0,0,Unknow,no
31,technician,married,Secondary,no,297.0,no,no,mobile,19,aug,551.0,4,-1.0,0,Unknow,no
36,Administrative,divorced,Secondary,no,11.0,no,no,mobile,19,aug,97.0,2,-1.0,0,Unknow,no
34,Management,single,Tertiary,no,-292.0,yes,no,mobile,19,aug,181.0,6,-1.0,0,Unknow,no
39,Management,married,Tertiary,no,1373.0,no,no,mobile,19,aug,386.0,2,-1.0,0,Unknow,no
39,Management,married,Tertiary,no,88.0,no,no,mobile,19,aug,349.0,4,-1.0,0,Unknow,no
50,Administrative,married,Secondary,no,-1415.0,no,no,mobile,19,aug,358.0,2,-1.0,0,Unknow,no
42,technician,divorced,Secondary,no,58.0,no,no,mobile,19,aug,153.0,2,-1.0,0,Unknow,no
57,Retired,married,Secondary,no,-133.0,no,no,mobile,19,aug,197.0,2,-1.0,0,Unknow,no
60,Retired,married,Primary,no,420.0,no,no,mobile,19,aug,245.0,2,-1.0,0,Unknow,no
33,Self-employed,married,Secondary,no,47.0,no,no,mobile,19,aug,168.0,2,-1.0,0,Unknow,no
39,technician,single,Secondary,no,1.0,no,no,mobile,19,aug,111.0,2,-1.0,0,Unknow,no
59,Retired,married,Primary,no,0.0,no,no,mobile,19,aug,288.0,2,-1.0,0,Unknow,no
30,technician,single,Secondary,no,8.0,no,no,mobile,19,aug,28.0,17,-1.0,0,Unknow,no
53,technician,married,Secondary,no,3429.0,no,no,mobile,19,aug,280.0,4,-1.0,0,Unknow,no
